source_id,course,title,original_path,format,document_role,year,output_md,locator_type,method,ocr_used,ocr_confidence,ocr_warning,status,reviewer,notes
signals-and-communication-025,signals_and_communication,通信原理（补充）复习提纲,学科资料/信号处理与通信基础/数字信号处理/通信原理（补充）/通信原理（补充）复习提纲.pdf,pdf,review_outline,,signals_and_communication/signals-and-communication-025.md,page,pymupdf text-layer page extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-001,embedded_systems,ch10DMA,学科资料/嵌入式/课程PPT讲义/ch10DMA.ppt,ppt,note,,embedded_systems/embedded-systems-001.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-002,embedded_systems,ch11其他接口,学科资料/嵌入式/课程PPT讲义/ch11其他接口.ppt,ppt,note,,embedded_systems/embedded-systems-002.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-003,embedded_systems,ch12嵌入式操作系统,学科资料/嵌入式/课程PPT讲义/ch12嵌入式操作系统.ppt,ppt,note,,embedded_systems/embedded-systems-003.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-004,embedded_systems,ch13综合设计实例,学科资料/嵌入式/课程PPT讲义/ch13综合设计实例.ppt,ppt,note,,embedded_systems/embedded-systems-004.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-005,embedded_systems,ch1嵌入式系统与微控制器,学科资料/嵌入式/课程PPT讲义/ch1嵌入式系统与微控制器.ppt,ppt,note,,embedded_systems/embedded-systems-005.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-006,embedded_systems,ch2微控制器体系结构及汇编语言,学科资料/嵌入式/课程PPT讲义/ch2微控制器体系结构及汇编语言.ppt,ppt,note,,embedded_systems/embedded-systems-006.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-007,embedded_systems,ch3微控制器硬件系统,学科资料/嵌入式/课程PPT讲义/ch3微控制器硬件系统.ppt,ppt,note,,embedded_systems/embedded-systems-007.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-008,embedded_systems,ch4微控制器软件开发,学科资料/嵌入式/课程PPT讲义/ch4微控制器软件开发.ppt,ppt,note,,embedded_systems/embedded-systems-008.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-009,embedded_systems,ch5GPIO,学科资料/嵌入式/课程PPT讲义/ch5GPIO.ppt,ppt,note,,embedded_systems/embedded-systems-009.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-010,embedded_systems,ch6微控制器中断,学科资料/嵌入式/课程PPT讲义/ch6微控制器中断.ppt,ppt,note,,embedded_systems/embedded-systems-010.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-011,embedded_systems,ch7串行通信,学科资料/嵌入式/课程PPT讲义/ch7串行通信.ppt,ppt,note,,embedded_systems/embedded-systems-011.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-012,embedded_systems,ch8定时器,学科资料/嵌入式/课程PPT讲义/ch8定时器.ppt,ppt,note,,embedded_systems/embedded-systems-012.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-013,embedded_systems,ch9ADC,学科资料/嵌入式/课程PPT讲义/ch9ADC.ppt,ppt,note,,embedded_systems/embedded-systems-013.md,slide,libreoffice ppt->pptx + python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-014,embedded_systems,华南理工大学-嵌入式A卷,学科资料/嵌入式/往年卷/华南理工大学-嵌入式A卷.pdf,pdf,past_exam,,embedded_systems/embedded-systems-014.md,page,pymupdf text-layer page extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-015,embedded_systems,嵌入式2024级回忆版,学科资料/嵌入式/往年卷/嵌入式2024级回忆版.docx,docx,note,2024,embedded_systems/embedded-systems-015.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-016,embedded_systems,嵌入式回忆,学科资料/嵌入式/往年卷/嵌入式回忆.jpg,jpg,note,,embedded_systems/embedded-systems-016.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-017,embedded_systems,嵌入式期末真题回忆版无答案,学科资料/嵌入式/往年卷/嵌入式期末真题回忆版无答案.pdf,pdf,past_exam_answer,,embedded_systems/embedded-systems-017.md,page,pymupdf text-layer page extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review.; 5 tool-proposed question boundaries need human confirmation"
embedded-systems-018,embedded_systems,嵌入式期末真题回忆版有答案,学科资料/嵌入式/往年卷/嵌入式期末真题回忆版有答案.pdf,pdf,past_exam_answer,,embedded_systems/embedded-systems-018.md,page,pymupdf text-layer page extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review.; 5 tool-proposed question boundaries need human confirmation"
embedded-systems-019,embedded_systems,作业内容-2025,学科资料/嵌入式/嵌入式复习方向/作业内容-2025.docx,docx,note,2025,embedded_systems/embedded-systems-019.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-020,embedded_systems,嵌入式,学科资料/嵌入式/嵌入式复习方向/嵌入式.pptx,pptx,note,,embedded_systems/embedded-systems-020.md,slide,python-pptx slide extraction,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
embedded-systems-021,embedded_systems,嵌入式系统复习2025,学科资料/嵌入式/嵌入式复习方向/嵌入式系统复习2025.docx,docx,note,2025,embedded_systems/embedded-systems-021.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
english-006,english,英语SUMMARY,学科资料/英语/英语SUMMARY.docx,docx,note,,english/english-006.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
english-007,english,英语作文竞赛,学科资料/英语/英语作文竞赛.docx,docx,note,,english/english-007.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
english-008,english,英语复习,学科资料/英语/英语复习.docx,docx,note,,english/english-008.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
information-security-intro-003,information_security_intro,《信安导论》复习提纲 v1 (精简版),学科资料/信息安全/《信安导论》复习提纲 v1 (精简版) (1).docx,docx,review_outline,,information_security_intro/information-security-intro-003.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
computer-science-intro-011,computer_science_intro,计算机科学概论,学科资料/计算机科学概论/考试复习大纲与往年卷/计算机科学概论-01.docx,docx,note,,computer_science_intro/computer-science-intro-011.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
computer-science-intro-012,computer_science_intro,计算机科学概论,学科资料/计算机科学概论/考试复习大纲与往年卷/计算机科学概论-02.docx,docx,note,,computer_science_intro/computer-science-intro-012.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
linear-algebra-024,linear_algebra,习题,学科资料/线性代数/平时书后习题解答/习题1.docx,docx,note,,linear_algebra/linear-algebra-024.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
linear-algebra-025,linear_algebra,习题,学科资料/线性代数/平时书后习题解答/习题3.docx,docx,note,,linear_algebra/linear-algebra-025.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
linear-algebra-026,linear_algebra,习题,学科资料/线性代数/平时书后习题解答/习题4.docx,docx,note,,linear_algebra/linear-algebra-026.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
linear-algebra-027,linear_algebra,习题,学科资料/线性代数/平时书后习题解答/习题5.docx,docx,note,,linear_algebra/linear-algebra-027.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
linear-algebra-028,linear_algebra,习题,学科资料/线性代数/平时书后习题解答/习题6.docx,docx,note,,linear_algebra/linear-algebra-028.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
university-physics-3-1-013,university_physics_3_1,2022级大学物理（一）期末试卷答案简版（B卷）,学科资料/大物上/往年卷/2022级大学物理（一）期末试卷答案简版（B卷）.docx,docx,past_exam_answer,2022,university_physics_3_1/university-physics-3-1-013.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review.; 39 OLE/MathType formula objects preserved as preview-image fallback; 2 tool-proposed question boundaries need human confirmation; AI-transcribed 1 formula images to LaTeX (GLM-4V majority-vote + render gate); pending human re-check per SOP 4.2; AI-transcribed 27 formula images to LaTeX (GLM-4V majority-vote + render gate); pending human re-check per SOP 4.2"
cpp-045,cpp,模拟机试,学科资料/C++（上及下）/C++代码合辑(Ai盛行，故停止维护)/模拟机试1.docx,docx,practice_exam,,cpp/cpp-045.md,none,local OOXML extraction + omml2latex; OLE formulas kept as PNG preview fallback,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
